age,balance,day,duration,campaign,pdays,previous,y
1.764705882,0.1743600757,4.833333333,0.1042701092,0.2040816327,-5.00E-17,0,no
2.132352941,0.2223460088,1.166666667,0.134061569,-2.70E-16,0.9690366972,0.4,no
0.5882352941,0.2739560543,1.333333333,0.518040384,0.1020408163,-2.50E-17,0,no
1.029411765,0.2223460088,4.5,0.383978815,0.9183673469,-2.25E-16,0,no
0.7352941176,0.2510704554,1,0.08275405495,-5.06E-16,1.983944954,0.4,no
1.102941176,0.2223460088,0.6666666667,0.1108904336,-2.72E-17,-6.65E-33,0,no
2.426470588,0.1572462115,0.5,0.802714333,-1.97E-16,-4.82E-32,0,yes
3.014705882,0.6460315969,3,0.05792783846,0.1020408163,-2.50E-17,0,no
0.9558823529,0.2859693158,1.833333333,0.3310162198,0.1020408163,-2.50E-17,0,no
0.9558823529,0.2223460088,3.5,0.7464415756,0.1020408163,-2.50E-17,0,no
2.720588235,0.3483174722,4.833333333,0.1357166501,-3.32E-17,-8.14E-33,0,no
0.8823529412,0.2810029396,2.833333333,0.3078450844,0.1020408163,-2.50E-17,0,no
1.691176471,0.2440235702,1.166666667,0.4568023833,0.1020408163,-2.50E-17,0,no
1.176470588,0.2294600072,1.666666667,0.9665673618,0.1020408163,-2.50E-17,0,no
2.720588235,0.3502637548,3,0.06785832506,0.8163265306,-2.00E-16,0,no
2.132352941,0.2996604072,3.333333333,0.2714333002,0.4081632653,-1.00E-16,0,no
1.985294118,0.2343592703,4.666666667,0.3144654088,0.306122449,2.505733945,0.2,no
1.323529412,0.2485872673,1.166666667,0.1638530288,0.2040816327,-5.00E-17,0,no
1.617647059,0.228319083,0.8333333333,0.5445216816,0.1020408163,-2.50E-17,0,no
1.25,0.2520100401,4.666666667,0.1621979477,0.2040816327,-5.00E-17,0,no
1.911764706,0.2056348237,-5.04E-17,0.1456471367,-3.57E-17,-8.74E-33,0,no
2.647058824,0.7662313258,0.8333333333,0.3459119497,0.1020408163,-2.50E-17,0,no
1.470588235,0.2559697185,4.166666667,0.4716981132,-1.16E-16,-2.83E-32,0,no
1.176470588,0.2430168723,3.5,0.1208209202,0.1020408163,-2.50E-17,0,no
2.647058824,0.262748151,-6.44E-17,0.5296259517,0.2040816327,0.5217889908,0.4,yes
2.647058824,0.2406679105,4.666666667,0.1324064879,0.2040816327,1.055045872,0.6,no
0.5882352941,0.2257016684,4.666666667,0.2714333002,-6.65E-17,-1.63E-32,0,no
1.102941176,0.3324787587,2.666666667,0.6223104932,-1.52E-16,-3.73E-32,0,no
1.102941176,0.2236882726,0.5,0.009930486594,-2.43E-18,-5.96E-34,0,no
0.4411764706,0.5303955652,4.5,0.3227408143,0.1020408163,-2.50E-17,0,no
1.617647059,0.2051650313,1.333333333,0.05130751407,0.2040816327,-5.00E-17,0,no
1.764705882,0.2879827116,4.166666667,0.1290963257,0.1020408163,-2.50E-17,0,no
0.6617647059,0.2277150642,3.166666667,1.112214499,0.1020408163,0.8428899083,0.4,yes
0.8823529412,0.3635521671,0.3333333333,0.7464415756,-1.83E-16,-4.48E-32,0,no
4.338235294,0.2558354921,2.5,0.1257861635,0.306122449,-7.50E-17,0,no
1.911764706,0.3075126508,4.666666667,0.9020191989,0.1020408163,-2.50E-17,0,no
2.132352941,0.2431510986,0.8333333333,0.216815624,-5.31E-17,-1.30E-32,0,no
0.9558823529,0.2990563885,1.5,0.6752730884,-1.65E-16,-4.05E-32,0,no
1.691176471,0.4223433243,3.166666667,0.1605428666,0.2040816327,-5.00E-17,0,no
1.323529412,0.2248291969,4.5,0.4121151936,0.1020408163,-2.50E-17,0,no
1.544117647,0.253352304,0.8333333333,0.4435617345,-5.81E-16,1.926605505,0.8,no
0.9558823529,0.2915397109,2.666666667,0.1324064879,-3.24E-17,-7.94E-33,0,no
1.691176471,0.8269687655,3.166666667,0.216815624,0.1020408163,-2.50E-17,0,no
1.764705882,0.191138374,3.666666667,0.268123138,-6.57E-17,-1.61E-32,0,no
1.838235294,0.5700594623,5,0.02317113539,0.612244898,-1.50E-16,0,no
1.323529412,0.2341579308,0.6666666667,0.2366765972,0.1020408163,1.995412844,0.2,no
1.323529412,0.3363713239,1.333333333,0.09764978484,-2.39E-17,-5.86E-33,0,no
1.323529412,0.2223460088,2.666666667,0.100959947,0.1020408163,0.6880733945,0.2,no
0.6617647059,0.233889478,0.1666666667,0.3144654088,0.1020408163,-2.50E-17,0,no
0.9558823529,0.2223460088,1.666666667,0.5445216816,0.1020408163,-2.50E-17,0,no
1.102941176,0.6907289835,2.333333333,0.01655081099,0.4081632653,-1.00E-16,0,no
1.544117647,0.2227486879,1.666666667,0.2250910295,-5.51E-17,-1.35E-32,0,no
1.102941176,0.2181849908,2.5,0.1737835154,0.2040816327,-5.00E-17,0,no
1.102941176,0.3546932256,3.666666667,0.09433962264,0.1020408163,-2.50E-17,0,no
1.102941176,0.2826807694,3,0.6173452499,0.2040816327,0.04587155963,0.8,no
1.323529412,0.2237553858,0.1666666667,0.1522674611,-4.19E-16,1.559633028,0.4,no
1.25,0.2238896122,1.166666667,0.2449520026,0.1020408163,1.995412844,0.2,no
2.720588235,0.1414074979,2.333333333,0.6256206554,0.1020408163,-2.50E-17,0,yes
2.205882353,0.2223460088,3.666666667,0.1539225422,0.5102040816,-1.25E-16,0,no
1.029411765,0.2367753453,4.666666667,0.8920887123,1.12244898,-2.75E-16,0,no
0.8088235294,0.3144253097,3.166666667,0.3905991394,0.1020408163,-2.50E-17,0,no
1.25,0.3552972443,2.666666667,0.07282356835,0.1020408163,-2.50E-17,0,no
0.2941176471,0.8408611965,0.6666666667,0.7729228732,0.1020408163,-2.50E-17,0,no
2.794117647,0.2249634233,4.833333333,0.5792783846,0.2040816327,-5.00E-17,0,no
0.5882352941,0.5956967021,4.833333333,0.7133399537,0.1020408163,-2.50E-17,0,no
1.397058824,0.222413122,3.333333333,0.2449520026,0.1020408163,-2.50E-17,0,no
1.691176471,0.2748285258,0.3333333333,0.4650777888,-1.14E-16,-2.79E-32,0,no
4.117647059,0.47542986,2.333333333,0.2995696789,-3.29E-16,1.043577982,0.4,yes
1.102941176,0.2889222963,0.5,0.4915590864,-2.45E-16,0.5103211009,0.4,no
2.132352941,0.3247607415,0.8333333333,0.4452168156,0.1020408163,-2.50E-17,0,no
1.176470588,0.4007328761,3,1.26448196,0.1020408163,0.8142201835,0.6,yes
1.470588235,0.3105998577,3,2.206223105,0.306122449,0.7282110092,0.2,no
0.7352941176,0.2528825116,3.333333333,0.6603773585,-1.62E-16,-3.96E-32,0,yes
1.911764706,0.2223460088,2.833333333,0.2234359484,0.1020408163,-2.50E-17,0,no
1.691176471,0.3585857908,1.333333333,0.317775571,-7.78E-17,-1.91E-32,0,no
0.7352941176,0.3296600046,1.166666667,0.183714002,-1.32E-16,0.3555045872,0.2,no
1.397058824,0.2091918229,0.1666666667,0.09268454154,-4.05E-16,1.559633028,0.2,no
2.720588235,0.3118078952,4.5,0.02151605429,1.326530612,-3.25E-16,0,no
1.25,0.8363646126,2,0.2267461106,0.2040816327,-5.00E-17,0,no
0.4411764706,0.1988563912,3.666666667,0.15061238,0.2040816327,-5.00E-17,0,no
1.397058824,0.2513389082,2.333333333,0.009930486594,0.1020408163,2.144495413,0.2,no
2.794117647,0.9937450504,3,0.3210857332,-7.86E-17,-1.93E-32,0,no
0.8823529412,0.2053663709,1.833333333,0.3574975174,0.306122449,-7.50E-17,0,no
1.691176471,0.2473121166,0.3333333333,1.075802714,0.1020408163,-2.50E-17,0,yes
1.911764706,0.3169756111,1.666666667,0.1108904336,0.1020408163,-2.50E-17,0,no
0.8088235294,0.2877813721,2,0.4170804369,0.1020408163,2.018348624,0.4,no
2.205882353,0.2428155327,1.5,1.373717312,0.9183673469,-2.25E-16,0,no
2.205882353,0.249191286,3.333333333,0.2432969215,0.2040816327,-5.00E-17,0,no
2.5,0.2208695185,5,0.02648129758,0.2040816327,-5.00E-17,0,no
1.323529412,0.492812177,4.166666667,0.2879841112,0.4081632653,-1.00E-16,0,no
2.205882353,0.2468423243,4.166666667,0.09102946044,0.1020408163,-2.50E-17,0,no
1.617647059,0.2360371002,2,0.1770936776,0.612244898,-1.50E-16,0,no
2.573529412,0.3358344183,3.166666667,0.30122476,-7.38E-17,-1.81E-32,0,no
0.9558823529,0.2495939652,0.8333333333,0.3690830851,-9.04E-17,-2.21E-32,0,no
1.029411765,0.2086549174,2.333333333,0.484938762,0.2040816327,-5.00E-17,0,no
1.029411765,0.2464396451,3.166666667,0.3409467064,-4.25E-16,1.393348624,0.2,no
1.25,0.2306009315,2.833333333,0.008275405495,-2.03E-18,-4.96E-34,0,no
1.176470588,0.2223460088,3.666666667,0.1787487587,-1.32E-16,0.3612385321,1.2,no
2.426470588,0.2318760822,4,0.1787487587,0.5102040816,-1.25E-16,0,no
1.544117647,0.4620072214,1.333333333,0.3608076796,0.2040816327,-5.00E-17,0,no
1.838235294,0.2245607442,2,0.3161204899,0.2040816327,2.018348624,2,no
1.911764706,0.2223460088,4.166666667,1.26448196,0.1020408163,0.5275229358,1,no
0.8088235294,0.4301284547,4.166666667,0.1969546508,-4.82E-17,-1.18E-32,0,no
2.132352941,0.2236882726,4.333333333,0.233366435,0.2040816327,-5.00E-17,0,no
1.029411765,0.4623427873,0.1666666667,0.1986097319,-4.83E-16,1.771788991,0.4,no
2.794117647,0.2361713266,0.6666666667,0.350877193,0.2040816327,-5.00E-17,0,no
2.794117647,0.6976416424,0.8333333333,0.1075802714,0.2040816327,-5.00E-17,0,no
2.352941176,0.3320089663,3.5,0.2714333002,0.306122449,-7.50E-17,0,no
1.102941176,0.222413122,3.5,0.7927838464,0.612244898,-1.50E-16,0,no
2.279411765,0.4916041395,3,1.135385634,0.2040816327,-5.00E-17,0,no
1.838235294,0.4748258413,4.5,0.200264813,1.12244898,-2.75E-16,0,no
0.5882352941,0.2057690501,0.5,0.5627275737,0.1020408163,-2.50E-17,0,no
2.279411765,0.2630166038,2.166666667,1.107249255,0.1020408163,-2.50E-17,0,no
1.25,0.2223460088,4.5,0.09268454154,-3.75E-16,1.439220183,0.2,no
1.691176471,0.2096616153,1.833333333,0.4021847071,0.1020408163,-2.50E-17,0,no
0.9558823529,0.2223460088,4.333333333,0.1969546508,0.1020408163,-2.50E-17,0,no
1.691176471,0.2548287942,1.666666667,0.2317113539,0.1020408163,-2.50E-17,0,no
1.764705882,0.2223460088,1.166666667,0.008275405495,0.1020408163,0.9919724771,1,no
0.8823529412,0.2488557201,1.333333333,0.2499172459,0.2040816327,-5.00E-17,0,no
0.9558823529,0.3799948994,2.166666667,0.2151605429,0.4081632653,-1.00E-16,0,no
2.647058824,0.249862418,1.666666667,0.3591525985,0.1020408163,-2.50E-17,0,no
2.867647059,0.4505979786,0.3333333333,0.1324064879,0.2040816327,1.525229358,0.4,no
1.985294118,0.2372451376,1.166666667,0.1108904336,0.1020408163,-2.50E-17,0,no
2.647058824,0.2887209568,3.666666667,0.400529626,0.306122449,-7.50E-17,0,no
1.102941176,0.2501979839,3.666666667,0.5908639523,0.1020408163,-2.50E-17,0,no
0.6617647059,0.2234198199,1.833333333,0.1903343264,0.306122449,-7.50E-17,0,no
1.691176471,0.7048898673,4.666666667,0.6140350877,0.1020408163,-2.50E-17,0,no
0.7352941176,0.2546945679,1.5,1.809003641,0.2040816327,-5.00E-17,0,yes
2.573529412,0.2363726661,4,0.1539225422,-3.77E-17,-9.23E-33,0,no
0.9558823529,0.2223460088,4.166666667,0.2929493545,0.1020408163,-2.50E-17,0,no
1.470588235,0.6118038684,0.1666666667,0.1307514068,0.2040816327,-5.00E-17,0,no
2.5,0.2642246413,3.333333333,0.2912942734,0.306122449,-7.50E-17,0,no
2.867647059,0.2816069583,2.833333333,0.8920887123,-3.29E-16,0.4529816514,0.4,no
1.544117647,0.3240896095,3.666666667,0.6107249255,-1.50E-16,-3.66E-32,0,no
0.7352941176,0.2808687132,1,0.3740483284,-9.16E-17,-2.24E-32,0,no
1.029411765,0.156038174,2.333333333,0.1307514068,0.2040816327,-5.00E-17,0,no
1.397058824,0.282882109,5,0.08937437934,1.224489796,-3.00E-16,0,no
2.720588235,0.2899289942,4.666666667,0.1390268123,0.5102040816,-1.25E-16,0,no
1.544117647,0.2223460088,0.1666666667,0.484938762,-1.60E-16,0.1662844037,0.6,no
0.3676470588,0.2340237044,2.833333333,0.7994041708,-1.96E-16,-4.80E-32,0,yes
1.985294118,1.04018738,3.166666667,0.04137702747,0.2040816327,-5.00E-17,0,no
1.176470588,0.257513322,3.333333333,0.7944389275,0.306122449,-7.50E-17,0,no
1.176470588,0.2223460088,3.333333333,0.4270109235,0.306122449,-7.50E-17,0,no
1.102941176,0.2226144616,2.333333333,1.059251903,-2.59E-16,-6.35E-32,0,no
1.176470588,0.9752889223,1.833333333,1.150281364,0.1020408163,0.4587155963,0.2,no
1.397058824,0.2223460088,4.5,0.4021847071,0.1020408163,-2.50E-17,0,no
2.279411765,0.6099918122,2.833333333,0.07447864945,0.2040816327,-5.00E-17,0,no
2.352941176,0.2248291969,2,0.5577623304,-1.37E-16,-3.35E-32,0,no
2.941176471,0.2621441323,2,0.09930486594,0.1020408163,-2.50E-17,0,no
0.9558823529,0.2993919545,3.166666667,0.1936444886,-4.74E-17,-1.16E-32,0,no
1.323529412,0.4613360894,0.1666666667,0.1555776233,-3.81E-17,-9.33E-33,0,no
1.691176471,0.2265741399,2.5,0.1390268123,0.5102040816,-1.25E-16,0,no
1.544117647,0.239795439,3.166666667,0.3194306521,0.5102040816,-1.25E-16,0,no
0.6617647059,0.3746258439,1.333333333,0.5412115194,-1.33E-16,-3.25E-32,0,no
2.058823529,0.2934859935,0.8333333333,0.1307514068,0.2040816327,-5.00E-17,0,no
0.5882352941,0.2075811063,4.166666667,0.2217808673,0.1020408163,-2.50E-17,0,no
1.617647059,0.2256345552,2.666666667,0.5097649785,0.4081632653,-1.00E-16,0,no
1.102941176,0.2269768191,0.5,0.1919894075,0.2040816327,0.01146788991,1.2,yes
2.279411765,0.4980470061,1,0.8639523337,0.1020408163,-2.50E-17,0,yes
2.058823529,0.2545603415,4.5,0.3426017875,0.1020408163,-2.50E-17,0,no
2.5,0.5575092952,2.833333333,0.09599470374,0.5102040816,-1.25E-16,0,no
2.5,0.2223460088,2.333333333,0.216815624,0.4081632653,-1.00E-16,0,no
2.058823529,0.4693896726,2.166666667,0.1605428666,0.1020408163,-2.50E-17,0,no
2.205882353,0.1752996604,4.833333333,1.628599801,0.1020408163,-2.50E-17,0,yes
0.7352941176,0.2526140589,4.5,0.7398212512,-1.81E-16,-4.44E-32,0,no
1.911764706,0.2014738057,3.666666667,1.698113208,-4.16E-16,-1.02E-31,0,yes
1.397058824,0.2621441323,3.833333333,2.449520026,2.346938776,-5.75E-16,0,yes
0.9558823529,0.2732849224,1.333333333,0.518040384,0.4081632653,-1.00E-16,0,yes
3.75,0.5264358868,2.833333333,0.7298907646,-1.79E-16,-4.38E-32,0,no
3.382352941,0.3458342841,-8.47E-17,0.6272757365,0.1020408163,1.083715596,1,no
2.720588235,0.2455000604,3.5,0.9947037405,-2.44E-16,-5.97E-32,0,no
1.176470588,0.3087206883,2.166666667,0.5395564383,0.1020408163,-2.50E-17,0,no
2.720588235,0.2460369659,4,0.2763985435,0.1020408163,-2.50E-17,0,no
2.720588235,0.2361042134,3.666666667,0.7249255214,0.1020408163,-2.50E-17,0,no
2.205882353,0.2684527724,2.666666667,1.271102284,-3.11E-16,-7.63E-32,0,yes
1.397058824,0.2993248413,1.166666667,0.4054948692,0.4081632653,-1.00E-16,0,no
1.176470588,0.5099931545,1.333333333,0.5842436279,-1.43E-16,-3.50E-32,0,no
1.397058824,0.2629494906,2.833333333,0.2366765972,0.1020408163,-2.50E-17,0,no
2.205882353,0.7958282439,0.8333333333,0.3227408143,0.612244898,0.9633027523,0.2,no
2.647058824,0.2598622837,4.5,0.4419066534,0.1020408163,-2.50E-17,0,no
