age,balance,day,duration,campaign,pdays,previous,y
31.3037448,148.9042996,4.230235784,117.9574468,1.207776567,209.5492344,0.7525728988,no
31.3037448,1437.434119,7.614424411,50.55319149,0.6038882835,-0.6038882835,-1.48E-16,no
31.3037448,-1.12E-14,14.38280166,52.15805471,1.207776567,71.86270574,0.7525728988,no
23.68932039,145.520111,1.692094313,155.6717325,1.207776567,-0.6038882835,-1.48E-16,no
27.07350902,-8.91E-15,9.306518724,267.2097264,1.207776567,-0.6038882835,-1.48E-16,no
28.76560333,5904.563107,12.69070735,11.23404255,3.019441418,-0.6038882835,-1.48E-16,no
33.84188627,5.07628294,9.306518724,112.3404255,0.6038882835,-0.6038882835,-1.48E-16,no
28.76560333,-52.45492372,13.53675451,87.46504559,1.811664851,-0.6038882835,-1.48E-16,no
28.76560333,1668.404993,19.4590846,48.94832827,1.207776567,-0.6038882835,-1.48E-16,no
28.76560333,760.5963939,16.07489598,302.5167173,1.811664851,4.227217985,3.010291595,no
31.3037448,17.76699029,1.692094313,77.03343465,0.6038882835,163.6537248,1.505145798,no
30.45769764,19.4590846,6.768377254,121.9696049,1.207776567,209.5492344,0.7525728988,no
47.37864078,-1020.332871,12.69070735,306.5288754,1.207776567,-0.6038882835,-1.48E-16,yes
41.45631068,-1.49E-14,19.4590846,77.83586626,3.623329701,-0.6038882835,-1.48E-16,no
27.91955617,181.9001387,24.53536755,435.7203647,7.246659402,-0.6038882835,-1.48E-16,no
25.3814147,1160.776699,16.92094313,192.5835866,1.207776567,-0.6038882835,-1.48E-16,no
30.45769764,1676.019417,14.38280166,38.51671733,1.207776567,-0.6038882835,-1.48E-16,no
19.4590846,7797.170596,4.230235784,377.9452888,1.207776567,-0.6038882835,-1.48E-16,no
48.22468793,32.99583911,25.3814147,284.0607903,1.811664851,-0.6038882835,-1.48E-16,no
22.84327323,4706.560333,25.3814147,349.0577508,1.207776567,-0.6038882835,-1.48E-16,no
32.14979196,0.8460471567,17.76699029,121.9696049,1.207776567,-0.6038882835,-1.48E-16,no
35.53398058,661.6088766,2.53814147,228.6930091,0.6038882835,-0.6038882835,-1.48E-16,no
63.45353675,3190.443828,12.69070735,148.449848,0.6038882835,109.3037793,1.505145798,yes
28.76560333,839.2787795,3.384188627,241.5319149,0.6038882835,53.14216895,1.505145798,no
40.61026352,1291.067961,5.07628294,219.0638298,1.207776567,-0.6038882835,-1.48E-16,no
29.61165049,2248.793343,16.07489598,616.2674772,1.207776567,85.14824798,2.257718696,yes
32.99583911,1112.552011,16.07489598,1072.851064,2.415553134,76.08992373,0.7525728988,no
24.53536755,384.9514563,17.76699029,323.3799392,0.6038882835,-0.6038882835,-1.48E-16,yes
38.07212205,-1.31E-14,15.22884882,111.5379939,1.207776567,-0.6038882835,-1.48E-16,no
35.53398058,1717.475728,7.614424411,157.2765957,0.6038882835,-0.6038882835,-1.48E-16,no
24.53536755,1352.829404,6.768377254,92.27963526,0.6038882835,36.8371853,0.7525728988,no
32.14979196,-165.8252427,1.692094313,48.14589666,0.6038882835,163.6537248,0.7525728988,no
47.37864078,1127.78086,23.68932039,13.64133739,8.454435969,-0.6038882835,-1.48E-16,no
30.45769764,7740.485437,10.99861304,113.1428571,1.811664851,-0.6038882835,-1.48E-16,no
21.15117892,-296.1165049,19.4590846,76.23100304,1.811664851,-0.6038882835,-1.48E-16,no
32.14979196,365.4923717,12.69070735,8.024316109,1.207776567,225.2503298,0.7525728988,no
48.22468793,9724.466019,16.07489598,158.881459,0.6038882835,-0.6038882835,-1.48E-16,no
26.22746186,-214.0499307,10.15256588,176.5349544,2.415553134,-0.6038882835,-1.48E-16,no
35.53398058,314.7295423,2.53814147,524.7902736,1.207776567,-0.6038882835,-1.48E-16,yes
38.07212205,1192.926491,9.306518724,56.97264438,1.207776567,-0.6038882835,-1.48E-16,no
25.3814147,824.8959778,10.99861304,205.4224924,1.207776567,211.9647875,1.505145798,no
41.45631068,258.0443828,8.460471567,669.2279635,6.038882835,-0.6038882835,-1.48E-16,no
41.45631068,338.4188627,17.76699029,121.1671733,1.811664851,-0.6038882835,-1.48E-16,no
44.84049931,-18.61303745,26.22746186,16.04863222,1.811664851,-0.6038882835,-1.48E-16,no
31.3037448,3409.570042,21.99722607,142.8328267,3.019441418,-0.6038882835,-1.48E-16,no
41.45631068,308.8072122,21.99722607,47.34346505,1.207776567,-0.6038882835,-1.48E-16,no
34.68793343,172.59362,10.99861304,89.06990881,4.227217985,-0.6038882835,-1.48E-16,no
45.68654646,1430.665742,16.92094313,149.2522796,0.6038882835,-0.6038882835,-1.48E-16,no
27.07350902,343.4951456,5.07628294,182.1519757,0.6038882835,-0.6038882835,-1.48E-16,no
27.91955617,-172.59362,12.69070735,238.3221884,1.811664851,-0.6038882835,-1.48E-16,no
27.91955617,303.7309293,16.92094313,168.5106383,0.6038882835,146.1409646,0.7525728988,no
30.45769764,104.0638003,15.22884882,7.221884498,0.6038882835,-0.6038882835,-1.48E-16,no
29.61165049,-1.20E-14,19.4590846,89.87234043,0.6038882835,37.44107358,4.515437393,no
43.99445215,120.1386963,21.15117892,89.87234043,3.623329701,-0.6038882835,-1.48E-16,no
33.84188627,3021.234397,7.614424411,178.1398176,1.811664851,-0.6038882835,-1.48E-16,no
37.2260749,27.91955617,10.99861304,156.4741641,1.811664851,211.9647875,7.525728988,no
38.07212205,-1.47E-14,21.99722607,616.2674772,1.207776567,54.9538338,3.762864494,no
25.3814147,2619.361997,21.99722607,98.69908815,0.6038882835,-0.6038882835,-1.48E-16,no
40.61026352,16.92094313,22.84327323,116.3525836,1.811664851,-0.6038882835,-1.48E-16,no
27.91955617,3025.464632,1.692094313,99.50151976,0.6038882835,185.9975913,1.505145798,no
48.22468793,174.2857143,4.230235784,173.325228,1.811664851,-0.6038882835,-1.48E-16,no
48.22468793,5991.705964,5.07628294,55.36778116,1.811664851,-0.6038882835,-1.48E-16,no
43.14840499,1382.441054,18.61303745,134.8085106,2.415553134,-0.6038882835,-1.48E-16,no
28.76560333,0.8460471567,18.61303745,387.5744681,4.227217985,-0.6038882835,-1.48E-16,no
42.30235784,3394.341193,16.07489598,553.6778116,1.811664851,-0.6038882835,-1.48E-16,no
37.2260749,3182.829404,23.68932039,100.3039514,7.246659402,-0.6038882835,-1.48E-16,no
22.84327323,-208.9736477,3.384188627,276.0364742,1.207776567,-0.6038882835,-1.48E-16,no
42.30235784,512.704577,11.84466019,540.0364742,1.207776567,-0.6038882835,-1.48E-16,no
30.45769764,-1.33E-14,23.68932039,48.14589666,0.6038882835,150.9720709,0.7525728988,no
35.53398058,-159.9029126,10.15256588,198.2006079,1.207776567,-0.6038882835,-1.48E-16,no
27.07350902,-1.22E-14,22.84327323,98.69908815,1.207776567,-0.6038882835,-1.48E-16,no
35.53398058,409.4868239,9.306518724,115.550152,1.207776567,-0.6038882835,-1.48E-16,no
36.38002774,-1.06E-14,6.768377254,7.221884498,1.207776567,103.8687848,3.762864494,no
26.22746186,334.1886269,7.614424411,124.3768997,1.811664851,-0.6038882835,-1.48E-16,no
27.07350902,1987.364771,11.84466019,107.5258359,3.019441418,-0.6038882835,-1.48E-16,no
46.53259362,346.8793343,9.306518724,177.337386,1.207776567,-0.6038882835,-1.48E-16,no
49.07073509,2877.40638,2.53814147,67.40425532,1.811664851,160.0303951,1.505145798,no
38.91816921,187.8224688,6.768377254,56.97264438,1.207776567,-0.6038882835,-1.48E-16,no
46.53259362,836.740638,19.4590846,197.3981763,2.415553134,-0.6038882835,-1.48E-16,no
28.76560333,351.10957,19.4590846,289.6778116,1.207776567,-0.6038882835,-1.48E-16,no
23.68932039,13.53675451,10.15256588,95.4893617,2.415553134,-0.6038882835,-1.48E-16,no
35.53398058,6083.079057,24.53536755,300.9118541,1.207776567,-0.6038882835,-1.48E-16,no
24.53536755,407.7947295,8.460471567,880.2674772,1.811664851,-0.6038882835,-1.48E-16,yes
45.68654646,176.8238558,21.15117892,77.83586626,0.6038882835,-0.6038882835,-1.48E-16,no
27.07350902,-1.20E-14,21.99722607,145.2401216,1.207776567,-0.6038882835,-1.48E-16,no
32.99583911,4909.61165,1.692094313,66.60182371,1.811664851,-0.6038882835,-1.48E-16,no
44.84049931,527.9334258,17.76699029,144.43769,2.415553134,-0.6038882835,-1.48E-16,no
49.07073509,747.0596394,15.22884882,435.7203647,0.6038882835,47.10328612,1.505145798,no
33.84188627,1282.60749,19.4590846,299.3069909,0.6038882835,-0.6038882835,-1.48E-16,no
24.53536755,737.7531207,5.922330097,184.5592705,0.6038882835,-0.6038882835,-1.48E-16,no
27.91955617,-835.8945908,12.69070735,66.60182371,1.811664851,-0.6038882835,-1.48E-16,no
32.14979196,763.1345354,26.22746186,46.54103343,7.850547686,-0.6038882835,-1.48E-16,no
47.37864078,851.9694868,24.53536755,70.61398176,3.623329701,-0.6038882835,-1.48E-16,no
33.84188627,-8.70E-15,1.692094313,238.3221884,0.6038882835,16.90887194,2.257718696,no
20.30513176,147.2122053,15.22884882,390.7841945,0.6038882835,-0.6038882835,-1.48E-16,yes
38.91816921,10309.93065,16.92094313,23.27051672,1.811664851,-0.6038882835,-1.48E-16,no
29.61165049,443.3287101,17.76699029,388.3768997,2.415553134,-0.6038882835,-1.48E-16,no
29.61165049,-1.16E-14,17.76699029,210.2370821,2.415553134,-0.6038882835,-1.48E-16,no
28.76560333,3.384188627,12.69070735,516.7659574,0.6038882835,-0.6038882835,-1.48E-16,no
29.61165049,9491.803051,10.15256588,560.899696,1.207776567,47.7071744,0.7525728988,no
32.14979196,-1.37E-14,23.68932039,198.2006079,1.207776567,-0.6038882835,-1.48E-16,no
42.30235784,4886.768377,15.22884882,39.31914894,1.811664851,-0.6038882835,-1.48E-16,no
43.14840499,31.3037448,10.99861304,273.6291793,0.6038882835,-0.6038882835,-1.48E-16,no
49.91678225,501.7059639,10.99861304,51.3556231,1.207776567,-0.6038882835,-1.48E-16,no
27.07350902,971.2621359,16.92094313,97.09422492,0.6038882835,-0.6038882835,-1.48E-16,no
31.3037448,3012.773925,1.692094313,78.63829787,0.6038882835,-0.6038882835,-1.48E-16,no
35.53398058,53.30097087,13.53675451,70.61398176,3.623329701,-0.6038882835,-1.48E-16,no
33.84188627,219.9722607,16.92094313,158.0790274,3.623329701,-0.6038882835,-1.48E-16,no
23.68932039,1919.680999,7.614424411,265.6048632,0.6038882835,-0.6038882835,-1.48E-16,no
39.76421637,896.8099861,5.07628294,66.60182371,1.811664851,-0.6038882835,-1.48E-16,no
22.84327323,-186.1303745,21.99722607,110.7355623,1.207776567,-0.6038882835,-1.48E-16,no
34.68793343,41.45631068,14.38280166,250.3586626,3.019441418,-0.6038882835,-1.48E-16,no
28.76560333,58.37725381,3.384188627,96.29179331,1.811664851,0.6038882835,4.515437393,yes
42.30235784,3475.56172,5.922330097,422.0790274,1.207776567,-0.6038882835,-1.48E-16,yes
