A,B,C,D,E,F,G,H,Gender
0.1958459541,0.1484638685,0.04422327997,0.0393806031,0.01643031785,0.01056234719,0.03672882259,4.897176345,I
0.350627434,0.2684984855,0.08212894851,0.1999022005,0.06885085575,0.04381418093,0.2244539158,10.61054875,M
0.2527044569,0.2021635656,0.06949372566,0.09206193969,0.03664221679,0.02568867156,0.08161960575,6.52956846,F
0.3758978797,0.3000865426,0.1073993942,0.3252159739,0.1251833741,0.0586797066,0.3468833245,16.32392115,F
0.3601038511,0.3032453483,0.1105581999,0.3090464548,0.1236185819,0.06806845966,0.3101545019,8.978156633,M
0.3822154911,0.2842925141,0.1231934228,0.2863569682,0.1254441728,0.07550122249,0.2571017581,10.61054875,F
0.3790566854,0.3000865426,0.09476417135,0.2627546862,0.115403423,0.05763651182,0.2285348961,12.24294086,F
0.3758978797,0.3000865426,0.08844655993,0.246193969,0.0945395273,0.04929095355,0.2571017581,7.345764518,M
0.3790566854,0.2969277369,0.09476417135,0.2404563977,0.09466992665,0.05059494703,0.2489397975,8.161960575,F
0.350627434,0.2684984855,0.08844655993,0.2055093725,0.07354523227,0.04159739201,0.2326158764,8.978156633,F
0.3885331026,0.3000865426,0.1073993942,0.2875305623,0.1224449878,0.06141809291,0.2815876399,11.42674481,F
0.3632626569,0.2811337084,0.08844655993,0.2454115729,0.1002770986,0.06572127139,0.2326158764,7.345764518,F
0.3916919083,0.3221981826,0.1105581999,0.4211898941,0.1331377343,0.05007334963,0.5509323388,9.79435269,M
0.328515794,0.2684984855,0.1042405885,0.257799511,0.1032762836,0.0586797066,0.2611827384,13.05913692,F
0.3758978797,0.3000865426,0.1010817828,0.343602282,0.106405868,0.06102689487,0.4733937134,17.14011721,M
0.3664214626,0.2842925141,0.08844655993,0.2641890791,0.09910350448,0.05633251834,0.2938305807,11.42674481,M
0.3601038511,0.2937689312,0.1137170056,0.3377343113,0.08841075795,0.05802770986,0.3591262653,9.79435269,F
0.394850714,0.2937689312,0.08844655993,0.3116544417,0.1258353708,0.05346373268,0.326478423,10.61054875,M
0.3537862397,0.2779749026,0.1010817828,0.2254604727,0.08619396903,0.05411572942,0.212210975,8.161960575,M
0.2906101255,0.2242752055,0.08212894851,0.1348329258,0.05750611247,0.02973105134,0.1346723495,7.345764518,F
0.3632626569,0.2842925141,0.1010817828,0.2549307253,0.0817603912,0.06024449878,0.269344699,9.79435269,F
0.3569450454,0.2684984855,0.08528775422,0.2116381418,0.08893235534,0.04368378158,0.2081299947,12.24294086,M
0.350627434,0.2779749026,0.09476417135,0.1969030155,0.08006519967,0.03977180114,0.212210975,9.79435269,M
0.3758978797,0.2937689312,0.1105581999,0.290790546,0.1047106764,0.06624286879,0.3183164624,10.61054875,M
0.394850714,0.3127217655,0.1042405885,0.3291279544,0.1322249389,0.08293398533,0.3183164624,8.161960575,F
0.4390739939,0.3537862397,0.120034617,0.3896332518,0.1533496333,0.08932355338,0.3958550879,12.24294086,M
0.4201211597,0.3379922112,0.1231934228,0.4188427058,0.1500896496,0.1011898941,0.3917741076,11.42674481,M
0.3379922112,0.2748160969,0.09476417135,0.1890790546,0.07015484923,0.0361206194,0.2040490144,7.345764518,M
0.2969277369,0.2369104284,0.08212894851,0.136397718,0.05581092095,0.03442542787,0.1183484283,6.52956846,M
0.2969277369,0.2337516227,0.08212894851,0.1362673187,0.0524205379,0.03468622657,0.1346723495,5.713372403,M
0.3000865426,0.2369104284,0.0789701428,0.1508720456,0.07237163814,0.02216788916,0.1265103889,8.161960575,F
0.2274340113,0.1674167027,0.06001730852,0.06037489813,0.02738386308,0.01199674002,0.06121470432,5.713372403,I
0.3474686283,0.2748160969,0.09160536564,0.2198533007,0.08554197229,0.04994295029,0.2081299947,12.24294086,M
0.3348334055,0.2748160969,0.1010817828,0.2302852486,0.08241238794,0.04277098615,0.2734256793,12.24294086,M
0.3348334055,0.2621808741,0.08844655993,0.1888182559,0.08097799511,0.04368378158,0.1673201918,8.161960575,M
0.3822154911,0.2969277369,0.1010817828,0.3060472698,0.1297473513,0.06272208639,0.2815876399,9.79435269,M
0.328515794,0.2590220684,0.09792297707,0.189600652,0.07589242054,0.04785656072,0.1918060735,9.79435269,F
0.3443098226,0.2716572912,0.1042405885,0.2091605542,0.07654441728,0.04772616137,0.2285348961,8.978156633,F
0.3158805712,0.2527044569,0.0789701428,0.1740831296,0.06806845966,0.03429502852,0.1795631327,8.161960575,F
0.3221981826,0.2463868455,0.08528775422,0.1652159739,0.06024449878,0.04668296659,0.1632392115,7.345764518,F
0.2748160969,0.2495456512,0.06633491995,0.094800326,0.03546862266,0.02555827221,0.1061054875,7.345764518,F
0.3127217655,0.2495456512,0.0789701428,0.1412224939,0.0619396903,0.03507742461,0.1265103889,7.345764518,M
0.2937689312,0.2274340113,0.06633491995,0.112404238,0.04485737571,0.02790546047,0.1428343101,7.345764518,M
0.2748160969,0.2021635656,0.05054089139,0.08671556642,0.03872860636,0.0165607172,0.08570058604,7.345764518,I
0.2684984855,0.2211163998,0.06633491995,0.1024938875,0.03390383048,0.01643031785,0.1346723495,7.345764518,M
0.3443098226,0.2590220684,0.0789701428,0.1808638957,0.07758761206,0.03807660962,0.1714011721,8.978156633,F
0.3348334055,0.2621808741,0.07265253137,0.1542624287,0.06076609617,0.04133659332,0.1469152904,8.978156633,F
0.3095629598,0.2369104284,0.08528775422,0.1597392013,0.06663406683,0.02660146699,0.1795631327,8.978156633,F
0.2779749026,0.2147987884,0.06633491995,0.1048410758,0.03403422983,0.02490627547,0.1346723495,8.161960575,M
0.3537862397,0.2716572912,0.09476417135,0.2301548492,0.09036674817,0.04485737571,0.2530207778,7.345764518,F
0.2558632627,0.1926871484,0.0536996971,0.06793806031,0.02986145069,0.01551752241,0.06937666489,6.52956846,M
0.2969277369,0.230592817,0.06633491995,0.1096658517,0.04251018745,0.02699266504,0.1142674481,7.345764518,F
0.2432280398,0.186369537,0.0536996971,0.06611246944,0.02686226569,0.01499592502,0.06937666489,5.713372403,I
0.3253569883,0.2684984855,0.08844655993,0.1997718011,0.07928280359,0.04498777506,0.2081299947,11.42674481,F
0.2337516227,0.1674167027,0.04738208568,0.05581092095,0.02347188264,0.0133007335,0.05713372403,4.897176345,M
0.2274340113,0.1768931199,0.05054089139,0.04577017115,0.02112469438,0.01317033415,0.05713372403,4.897176345,I
0.1705755084,0.1231934228,0.03790566854,0.01903830481,0.007432762836,0.006128769356,0.02448588173,4.080980288,I
0.2369104284,0.1737343141,0.05685850281,0.06207008965,0.02803585982,0.01421352893,0.05713372403,4.897176345,I
0.2432280398,0.1832107313,0.0536996971,0.06533007335,0.02920945395,0.01590872046,0.0652956846,6.52956846,I
0.4422327997,0.3379922112,0.1010817828,0.45000815,0.1643031785,0.0687204564,0.4407458711,15.50772509,M
0.4485504111,0.3411510169,0.1042405885,0.5109046455,0.1999022005,0.06806845966,0.6366329249,14.69152904,M
0.3758978797,0.3032453483,0.1042405885,0.3291279544,0.1260961695,0.07380603097,0.3346403836,13.87533298,M
0.2779749026,0.2211163998,0.0789701428,0.1052322738,0.0456397718,0.01643031785,0.1052892914,7.345764518,F
0.2053223713,0.164257897,0.05685850281,0.04994295029,0.02216788916,0.009388753056,0.05060415557,5.713372403,F
0.2211163998,0.164257897,0.06001730852,0.05502852486,0.02242868786,0.01460472698,0.05550133191,5.713372403,I
0.1674167027,0.1263522285,0.04106447425,0.02542787286,0.01043194784,0.005346373268,0.02285348961,5.713372403,I
0.2684984855,0.208481177,0.07265253137,0.1058842706,0.0426405868,0.02112469438,0.1105945658,6.52956846,F
0.1926871484,0.1453050627,0.05054089139,0.04068459658,0.01760391198,0.008997555012,0.03917741076,5.713372403,F
0.2179575941,0.1610990913,0.05685850281,0.05229013855,0.02451507742,0.007693561532,0.05142035162,7.345764518,M
0.2558632627,0.2053223713,0.06949372566,0.09271393643,0.0393806031,0.01643031785,0.09549493873,7.345764518,F
0.2369104284,0.1800519256,0.06001730852,0.06598207009,0.02503667482,0.01499592502,0.07549813532,7.345764518,M
0.3569450454,0.2811337084,0.09792297707,0.2154197229,0.08893235534,0.05359413203,0.2020085242,8.161960575,F
0.3474686283,0.2842925141,0.09160536564,0.1932518337,0.07693561532,0.03742461288,0.2175162493,8.161960575,F
0.4106447425,0.328515794,0.120034617,0.3506438468,0.1353545232,0.07980440098,0.3644315397,13.05913692,M
0.3537862397,0.2874513198,0.09792297707,0.2078565607,0.08867155664,0.04955175224,0.197927544,8.978156633,M
0.3000865426,0.2369104284,0.08212894851,0.1349633252,0.05411572942,0.03038304808,0.1387533298,8.161960575,M
0.3095629598,0.2400692341,0.0789701428,0.1431784841,0.06389568052,0.02803585982,0.142018114,8.161960575,F
0.2906101255,0.2211163998,0.07581133708,0.1343113284,0.05841890791,0.02816625917,0.127734683,8.161960575,M
0.1768931199,0.1295110342,0.05054089139,0.03312143439,0.01356153219,0.01017114914,0.03428023442,7.345764518,I
0.1105581999,0.08212894851,0.03474686283,0.008215158924,0.002738386308,0.001695191524,0.01020245072,4.080980288,I
0.1073993942,0.08212894851,0.06001730852,0.00782396088,0.003390383048,0.002086389568,0.008161960575,3.26478423,I
0.372739074,0.3000865426,0.09160536564,0.2746210269,0.1151426243,0.06832925835,0.2652637187,12.24294086,M
0.3822154911,0.3158805712,0.1168758113,0.2917033415,0.1223145884,0.06741646292,0.2734256793,7.345764518,F
0.4011683254,0.3253569883,0.120034617,0.3576854116,0.1320945395,0.07954360228,0.3672882259,8.161960575,F
0.3822154911,0.306404154,0.1010817828,0.2755338223,0.09649551752,0.06141809291,0.2897496004,8.161960575,F
0.3569450454,0.2842925141,0.08528775422,0.257799511,0.1009290954,0.03898940505,0.2530207778,9.79435269,F
0.3253569883,0.2558632627,0.08212894851,0.1882966585,0.08345558272,0.03416462918,0.1714011721,8.161960575,M
0.3632626569,0.2906101255,0.120034617,0.2592339038,0.1022330888,0.06324368378,0.2775066596,10.61054875,F
0.4074859368,0.306404154,0.1358286456,0.3948492258,0.142396088,0.06819885901,0.5182844965,13.05913692,M
0.3664214626,0.2874513198,0.1073993942,0.2366748166,0.09753871231,0.0556805216,0.2326158764,10.61054875,F
0.3632626569,0.2906101255,0.1042405885,0.2931377343,0.07784841076,0.04655256724,0.3591262653,10.61054875,F
0.3822154911,0.2937689312,0.1042405885,0.275403423,0.1099266504,0.06454767726,0.2775066596,10.61054875,M
0.3822154911,0.306404154,0.1010817828,0.3186960065,0.1382233089,0.06715566422,0.2285348961,10.61054875,F
0.3853742968,0.306404154,0.1105581999,0.3245639772,0.1418744906,0.07745721271,0.2815876399,9.79435269,M
0.4580268282,0.3537862397,0.1326698399,0.5583700081,0.1695191524,0.103797881,0.8202770378,14.69152904,F
0.4106447425,0.3443098226,0.1453050627,0.4569193154,0.1461776691,0.07550122249,0.6651997869,13.05913692,F
0.4580268282,0.3601038511,0.120034617,0.6650366748,0.2791850041,0.1259657702,0.5917421417,11.42674481,M
0.4580268282,0.3632626569,0.1105581999,0.5539364303,0.1995110024,0.1177506112,0.6937666489,16.32392115,F
0.4295975768,0.3601038511,0.1295110342,0.480391198,0.162999185,0.106405868,0.5305274374,16.32392115,F
0.4453916054,0.3537862397,0.1389874513,0.5166422168,0.213202934,0.08045639772,0.6203090037,11.42674481,M
0.4295975768,0.3253569883,0.1105581999,0.4221026895,0.1336593317,0.1066666667,0.5060415557,9.79435269,F
0.4390739939,0.3474686283,0.1358286456,0.5102526487,0.1858190709,0.1410920945,0.4815556739,11.42674481,M
0.3348334055,0.2495456512,0.09160536564,0.2021189894,0.08032599837,0.04407497963,0.2081299947,5.713372403,F
0.3316745997,0.2748160969,0.09792297707,0.2777506112,0.1267481663,0.06076609617,0.2326158764,6.52956846,M
0.328515794,0.2558632627,0.07265253137,0.2023797881,0.08345558272,0.04811735941,0.1795631327,6.52956846,F
0.1484638685,0.1010817828,0.02527044569,0.01251833741,0.004824775876,0.004694376528,0.01224294086,4.080980288,I
0.2274340113,0.164257897,0.05685850281,0.04655256724,0.01682151589,0.009649551752,0.06121470432,5.713372403,I
0.1990047598,0.1326698399,0.03790566854,0.032599837,0.01564792176,0.0097799511,0.02856686201,4.080980288,I
0.1990047598,0.1547814799,0.0536996971,0.03742461288,0.01382233089,0.01238793806,0.04080980288,6.52956846,I
0.142146257,0.1010817828,0.02842925141,0.01212713936,0.0065199674,0.00391198044,0.01224294086,3.26478423,I
0.3664214626,0.3000865426,0.09476417135,0.2529747351,0.100407498,0.05646291769,0.2856686201,8.978156633,M
0.3601038511,0.3032453483,0.1137170056,0.2450203749,0.1040586797,0.0521597392,0.240777837,11.42674481,M
0.4043271311,0.3221981826,0.1105581999,0.3567726161,0.1343113284,0.06937245314,0.4652317528,17.14011721,M
0.3537862397,0.2842925141,0.1010817828,0.2669274654,0.1118826406,0.06989405053,0.2448588173,8.161960575,F
0.3916919083,0.3000865426,0.1105581999,0.2651018745,0.1135778321,0.05581092095,0.2652637187,8.161960575,F
0.4074859368,0.3221981826,0.1263522285,0.408801956,0.1619559902,0.09571312143,0.3754501865,9.79435269,F
0.3916919083,0.3095629598,0.120034617,0.3176528117,0.1422656887,0.07732681337,0.2897496004,10.61054875,M
0.3980095197,0.3032453483,0.09476417135,0.2744906275,0.1022330888,0.08762836186,0.2326158764,9.79435269,F
0.3980095197,0.3158805712,0.1168758113,0.3606845966,0.1408312958,0.08645476773,0.3101545019,8.161960575,F
0.3980095197,0.3032453483,0.1010817828,0.3126976365,0.1373105134,0.08736756316,0.2571017581,8.978156633,F
0.3695802683,0.2906101255,0.1073993942,0.243194784,0.09519152404,0.07067644662,0.2366968567,7.345764518,F
0.3885331026,0.3032453483,0.1137170056,0.302396088,0.1263569682,0.05646291769,0.2652637187,10.61054875,M
0.3853742968,0.306404154,0.1073993942,0.2666666667,0.1092746536,0.06272208639,0.2938305807,9.79435269,M
0.3664214626,0.2842925141,0.09476417135,0.2417603912,0.0719804401,0.04733496333,0.2938305807,11.42674481,M
0.2242752055,0.1737343141,0.0536996971,0.05737571312,0.02399348003,0.01564792176,0.1224294086,6.52956846,I
0.3221981826,0.2527044569,0.08844655993,0.2124205379,0.1197066015,0.05124694377,0.1591582312,8.161960575,F
0.3158805712,0.2558632627,0.09792297707,0.2013365933,0.09023634882,0.04003259984,0.1999680341,9.79435269,M
0.3190393769,0.2590220684,0.09476417135,0.1679543602,0.07432762836,0.03781581092,0.1714011721,8.978156633,F
0.4043271311,0.3158805712,0.1168758113,0.3399511002,0.1159250204,0.0687204564,0.3795311668,13.05913692,M
0.3537862397,0.2842925141,0.1010817828,0.2404563977,0.1126650367,0.04642216789,0.212210975,12.24294086,M
0.3695802683,0.2906101255,0.1168758113,0.2404563977,0.094800326,0.05555012225,0.2326158764,8.161960575,M
0.2842925141,0.2179575941,0.07581133708,0.1086226569,0.04316218419,0.02477587612,0.1101864678,7.345764518,F
0.3158805712,0.2527044569,0.1042405885,0.2151589242,0.06624286879,0.05346373268,0.2326158764,10.61054875,M
0.3158805712,0.2527044569,0.09160536564,0.1643031785,0.06102689487,0.03820700896,0.1877250932,9.79435269,F
0.3348334055,0.2748160969,0.1073993942,0.2126813366,0.07784841076,0.04042379788,0.2244539158,10.61054875,F
0.2653396798,0.2116399827,0.07265253137,0.09623471883,0.04459657702,0.01851670742,0.0979435269,6.52956846,M
0.2779749026,0.2147987884,0.08844655993,0.1257049715,0.04850855746,0.02829665852,0.1305913692,7.345764518,F
0.2527044569,0.1895283427,0.06949372566,0.08215158924,0.02842705786,0.01747351263,0.0979435269,7.345764518,I
0.2748160969,0.2147987884,0.06949372566,0.09897310513,0.03898940505,0.02216788916,0.0979435269,6.52956846,I
0.3316745997,0.2621808741,0.1073993942,0.2171149144,0.07185004075,0.04394458028,0.2530207778,10.61054875,F
0.2337516227,0.1768931199,0.06001730852,0.06924205379,0.03181744091,0.01356153219,0.0652956846,5.713372403,I
0.3095629598,0.230592817,0.09160536564,0.1654767726,0.05202933985,0.0423797881,0.1795631327,8.161960575,F
0.2116399827,0.1579402856,0.05685850281,0.04720456398,0.01969030155,0.01082314588,0.04897176345,5.713372403,M
0.2621808741,0.2053223713,0.06633491995,0.09910350448,0.04159739201,0.02047269764,0.0979435269,9.79435269,F
0.3158805712,0.2558632627,0.08844655993,0.1605215974,0.06285248574,0.03533822331,0.1673201918,7.345764518,M
0.306404154,0.2495456512,0.1010817828,0.1721271394,0.06454767726,0.03338223309,0.1918060735,11.42674481,F
0.3474686283,0.2558632627,0.08844655993,0.2092909535,0.06363488183,0.0426405868,0.2081299947,8.161960575,M
0.2842925141,0.2211163998,0.08212894851,0.1199674002,0.04537897311,0.02894865526,0.1101864678,6.52956846,M
0.2558632627,0.1895283427,0.07581133708,0.08449877751,0.03299103504,0.01825590872,0.08978156633,5.713372403,I
0.2969277369,0.2274340113,0.08528775422,0.1306601467,0.04342298289,0.02999185004,0.1346723495,8.161960575,M
0.2621808741,0.1926871484,0.08212894851,0.08345558272,0.03403422983,0.01969030155,0.08570058604,6.52956846,F
0.2811337084,0.2053223713,0.0789701428,0.1186634067,0.04655256724,0.0293398533,0.1142674481,7.345764518,F
0.2969277369,0.2211163998,0.09160536564,0.1349633252,0.04876935615,0.03220863896,0.1469152904,8.978156633,F
0.3095629598,0.2369104284,0.09476417135,0.1500896496,0.05737571312,0.03755501222,0.1550772509,7.345764518,F
0.2811337084,0.2242752055,0.09476417135,0.1264873676,0.04720456398,0.032599837,0.1265103889,8.978156633,F
0.2684984855,0.2400692341,0.06633491995,0.08515077425,0.03351263244,0.02047269764,0.08161960575,8.161960575,I
0.3158805712,0.2337516227,0.08528775422,0.1173594132,0.04472697637,0.02751426243,0.1265103889,7.345764518,F
0.2463868455,0.1832107313,0.0789701428,0.07967400163,0.03155664222,0.02138549307,0.07345764518,5.713372403,F
0.230592817,0.1705755084,0.0536996971,0.05346373268,0.02034229829,0.01264873676,0.05713372403,5.713372403,I
0.3664214626,0.2937689312,0.1042405885,0.2872697637,0.1053626732,0.05463732681,0.2856686201,8.978156633,F
0.3348334055,0.2621808741,0.1010817828,0.204205379,0.07654441728,0.04120619397,0.1999680341,12.24294086,F
0.350627434,0.2811337084,0.08528775422,0.2180277099,0.08762836186,0.0423797881,0.2244539158,10.61054875,M
0.3569450454,0.2779749026,0.1105581999,0.2353708231,0.08084759576,0.05033414833,0.2652637187,11.42674481,M
0.394850714,0.3190393769,0.1358286456,0.3769845151,0.1293561532,0.07484922575,0.355045285,17.95631327,M
0.1737343141,0.1358286456,0.04738208568,0.03012224939,0.01264873676,0.007563162184,0.02856686201,5.713372403,I
0.2779749026,0.2211163998,0.08528775422,0.1134474328,0.04733496333,0.02164629177,0.1020245072,9.79435269,I
0.186369537,0.142146257,0.05054089139,0.0323390383,0.01264873676,0.008345558272,0.0326478423,7.345764518,I
0.04738208568,0.03474686283,0.006317611424,0.000521597392,0.000260798696,0.000130399348,0.001224294086,0.8161960575,I
0.08212894851,0.06317611424,0.01895283427,0.003390383048,0.001173594132,0.000782396088,0.00326478423,2.448588173,I
0.06949372566,0.05685850281,0.01895283427,0.002086389568,0.00065199674,0.000521597392,0.002448588173,2.448588173,I
0.1010817828,0.07581133708,0.02211163998,0.005476772616,0.00195599022,0.001173594132,0.004080980288,4.080980288,I
0.3569450454,0.2684984855,0.1010817828,0.245802771,0.09114914425,0.05698451508,0.2244539158,13.87533298,M
0.1705755084,0.1263522285,0.04422327997,0.0260798696,0.008867155664,0.006389568052,0.02856686201,4.080980288,I
0.1453050627,0.1105581999,0.04106447425,0.01682151589,0.006780766096,0.002738386308,0.01632392115,4.080980288,I
0.1895283427,0.1453050627,0.05054089139,0.03325183374,0.01134474328,0.006911165444,0.0326478423,6.52956846,I
0.208481177,0.1610990913,0.0536996971,0.04316218419,0.01643031785,0.01017114914,0.04897176345,6.52956846,I
0.2211163998,0.164257897,0.0536996971,0.04537897311,0.01838630807,0.008997555012,0.04897176345,8.161960575,I
0.2021635656,0.1547814799,0.05054089139,0.04133659332,0.0165607172,0.00847595762,0.04080980288,10.61054875,I
